t_s,gps_x_m,gps_y_m,kalman_x_m,kalman_y_m,kalman_vx_mps,kalman_vy_mps,kalman_speed_mps,gps_horizontal_accuracy_m,innovation_norm_m,residual_norm_m,kalman_position_std_x_m,kalman_position_std_y_m,kalman_step_distance_m,kalman_cumulative_distance_m
45.39420727539062,-7.566320936370235,-54.56335050392924,-7.7370342592025985,-54.65813689328898,-0.06045606837394888,-1.0182901481069184,1.0200832132403932,3.006999969482422,0.3020679231725069,0.19526263902836877,1.7880410648115737,1.7880410648115737,0.553607269163742,56.97106543212713
45.79717797851562,-7.510135384878752,-54.90805477619276,-7.679403620642864,-55.01612791674202,-0.028719760783559353,-0.9980273834172078,0.9984405253744777,3.006999969482422,0.29810677085323367,0.20082713797411642,1.7177440981834313,1.7177440981834313,0.3626001425451415,57.333665574672274
46.014368408203126,-7.500771127091067,-55.09708615237741,-7.634116570902638,-55.19504037947946,-0.008799034334048553,-0.9833938173432842,0.9834331817638697,3.00600004196167,0.22938969904728093,0.16545705785026188,1.586950387594125,1.586950387594125,0.18455510341615664,57.51822067808843
46.79762695312499,-7.49140686811204,-55.81985317559557,-7.590328065514408,-55.916021796681704,0.010708498045094834,-0.964429100589355,0.9644885494364224,3.0,0.2086458576351116,0.13796306381465673,1.7461165347598404,1.7461165347598404,0.7223099315080019,58.24053060959643
47.35661401367187,-7.472678350749656,-56.34246933020359,-7.546113495429707,-56.416556892686685,0.025245275175337242,-0.9497631747764221,0.9500986328166497,3.0,0.15861950208173553,0.10431532672079542,1.7553332326031064,1.7553332326031064,0.5024841395909829,58.74301474918742
47.79120874023437,-7.538228161220165,-56.79836852955133,-7.536137572185056,-56.81933480318654,0.024870527974408047,-0.946004878800141,0.946331746204995,3.0,0.031103911880153604,0.021070244247759107,1.7038980413938207,1.7038980413938207,0.4029014324015418,59.14591618158896
48.01461596679688,-7.575685195349261,-57.02075838301246,-7.543043102742351,-57.02793811861474,0.02018022639014835,-0.9449732315440824,0.945188684798979,3.0,0.04618204301409681,0.033422369950031304,1.5769011045744155,1.5769011045744155,0.2087175832552555,59.354633764844216
48.7779619140625,-7.603777971095001,-57.79912286977273,-7.552694493237649,-57.7656819894835,0.010707421181557628,-0.9511744331511527,0.9512346982468501,3.003000020980835,0.09100304131418831,0.06105582842384066,1.7226838682992949,1.7226838682992949,0.7378069993859552,60.09244076423017
48.799946533203126,-7.650599264203127,-57.86583982574034,-7.577064006164089,-57.80646127248758,0.0013895106301307567,-0.9586984979689926,0.9586995049272707,3.003000020980835,0.1261408776862101,0.09451585454969066,1.5036364221086949,1.5036364221086949,0.047506032065403686,60.139946796295575
49.20751245117187,-7.66932778156551,-58.27726105467879,-7.600256371733353,-58.21768622412729,-0.007940664555460747,-0.9667458739679494,0.9667784849631463,3.003000020980835,0.12258932408565132,0.09121414414136322,1.519225084615388,1.519225084615388,0.4118784367647573,60.551825233060335
49.79828588867187,-7.69742055671558,-58.96666959920582,-7.631768922181938,-58.84040026821283,-0.01854095533936427,-0.9871336622556699,0.9873077707499254,3.003000020980835,0.2004591649026536,0.1423168333906995,1.6172925960312874,1.6172925960312874,0.62351088325477,61.1753361163151
49.867349365234375,-7.706784815694607,-59.07786452629005,-7.650340677051893,-58.94827420480031,-0.02539020782034531,-1.0028588881572131,1.0031802491123327,3.003000020980835,0.18465048200799075,0.14134918539182034,1.4542215058370902,1.4542215058370902,0.10946093492122913,61.28479705123633
50.58828027343751,-7.688056298332223,-59.778392563242576,-7.674367189109053,-59.70284456734356,-0.027693707211882204,-1.0155715314525608,1.0159490523230175,3.003000020980835,0.10887080239190709,0.07677819609551584,1.6304298489130384,1.6304298489130384,0.7549527834972739,62.039749834733605
50.7933203125,-7.69742055671558,-60.03414089539483,-7.684531398196372,-59.942849929934944,-0.029500709730947598,-1.0283701175129383,1.028793171861188,3.002000093460083,0.12428402045221672,0.09219637076333811,1.5253587876386114,1.5253587876386114,0.24022049292054962,62.279970327654155
51.207613037109375,-7.66932778156551,-60.46780110918426,-7.689488546487091,-60.39509521425167,-0.026590685051303638,-1.0388645580479285,1.0392048087358023,3.003000020980835,0.10263695262722282,0.07544934459736528,1.5455710012795065,1.5455710012795065,0.4522724516327421,62.7322427792869
51.798265625,-7.659963522586484,-61.090492698451015,-7.691744520821058,-61.03302421356542,-0.0213283168106125,-1.0483803173538646,1.048597247236976,3.003000020980835,0.0934630719403514,0.0656708352606549,1.637559388880361,1.637559388880361,0.6379329883190229,63.37017576760592
51.8294326171875,-7.659963522586484,-61.146090161285805,-7.684827928798963,-61.08448340574023,-0.01836077705161671,-1.0557330164266654,1.055892665050423,3.002000093460083,0.08669171064377651,0.06643516407108152,1.451124312610857,1.451124312610857,0.05192193856631511,63.42209770617224
52.36928393554688,-7.66932778156551,-61.624228346191856,-7.688039140787968,-61.64646052081854,-0.01570619989954824,-1.0525789418293499,1.0526961164067619,3.002000093460083,0.03946459944081821,0.029058295761853693,1.541541069289827,1.541541069289827,0.561986289649652,63.98408399582189
52.796701660156245,-7.641235005224099,-62.09124703796509,-7.6803038913920805,-62.09497335855898,-0.010032152975031017,-1.0520377613663436,1.0520855932071411,3.002000093460083,0.053760115969015365,0.039246188752223105,1.5598149317549195,1.5598149317549195,0.4485795355354466,64.43266353135733
53.12937744140625,-7.622506487861714,-62.44707080336143,-7.6677812886883725,-62.445508224321166,-0.003870275003438931,-1.0522504275999047,1.052257545191663,3.002000093460083,0.061171257787603905,0.04530175761657209,1.529039202854299,1.529039202854299,0.35075847487037015,64.78342200622771
53.80018090820312,-7.538228161220165,-63.15871833344677,-7.630311738992032,-63.15359195591649,0.011398200689608598,-1.053100437695173,1.0531621199287056,3.0,0.1323539449189925,0.09222616245865572,1.651868188911641,1.651868188911641,0.7090744235300017,65.49249642975771
53.99137915039062,-7.510135384878752,-63.3699886944824,-7.597488080119447,-63.358850364383734,0.02307535902082794,-1.054589390540293,1.0548418150765957,3.0,0.11895241357758672,0.08805995550305869,1.5288358515980005,1.5288358515980005,0.20786631961020055,65.70036274936791
54.61259765625,-7.463314092366299,-63.92596332778155,-7.547867874502587,-63.988064996122404,0.03652016296622467,-1.0447146725273366,1.0453527965701244,3.0,0.1486892681894889,0.10490929074332701,1.6278680877962033,1.6278680877962033,0.6311681373449464,66.33153088671286
54.79568579101562,-7.425857058237203,-63.95932180576536,-7.512007293118539,-64.12368082699803,0.04766387881004374,-1.0234544840727386,1.0245637736675126,3.0,0.2484102691866172,0.18556872266270583,1.5088981088300277,1.5088981088300277,0.14027699341405658,66.47180788012692
55.39258837890625,-7.322850213637597,-64.27066760004507,-7.437644062357903,-64.60204638189803,0.06527234323091526,-0.9726236115552858,0.9748113502343424,3.0,0.4909627941454529,0.3506986238444249,1.6035050695496786,1.6035050695496786,0.48411103499502345,66.95591891512194
55.79176831054687,-6.995101162476397,-64.43745998996408,-7.295139871780451,-64.83572613103429,0.10971972626154933,-0.9136249318137954,0.9201896186996851,3.0,0.6921646666072929,0.4986372892231374,1.5863088510136636,1.5863088510136636,0.27370361614074273,67.22962253126268
55.9708935546875,-6.798451732851884,-64.43745998996408,-7.159671153151599,-64.86295580340104,0.15393820266429165,-0.8615380961438959,0.8751827588262702,3.0,0.737099330603275,0.5581452829273367,1.478185743230603,1.478185743230603,0.13817825004009587,67.36780078130278
56.79740551757812,-6.105496597591728,-63.870365864239446,-6.741614832494298,-65.0401966945515,0.2663735406504805,-0.6547678487653626,0.7068774992426156,3.0,1.94038493696984,1.3315970037230276,1.6803909166343132,1.6803909166343132,0.45407644812006076,67.82187722942284
57.79253540039063,-5.674740703022264,-62.780655583199454,-6.153103957934291,-64.51746854812484,0.39092855705936447,-0.20254087454840036,0.440281662787979,3.0,3.019519898265245,1.8014856865329052,1.9053819649349955,1.9053819649349955,0.787140244519383,68.60901747394222
58.79248730468751,-5.365720169223448,-61.991171604721,-5.578153521333153,-63.45329534162587,0.46005683795070873,0.2732511768356237,0.5350873758436635,3.0,2.757479706366443,1.477475465484693,2.0439524888776868,2.0439524888776868,1.2095588526310495,69.81857632657326
59.79949877929688,-5.103520929128426,-61.435196970714536,-5.109239947275749,-62.31341615559207,0.4621191133419401,0.5899366229078702,0.7493859445998994,3.0,1.742968256201838,0.8782378059816912,2.1130846347428864,2.1130846347428864,1.2325601399884534,71.05113646656172
60.8026845703125,-4.897507239929216,-61.02377574248341,-4.773753263861742,-61.366660733832234,0.4158883387789636,0.7180281739012115,0.8297756135535886,3.0,0.7418838344662442,0.3645341738229664,2.139564003472729,2.139564003472729,1.0044387205697423,72.05557518713145
61.795425537109374,-4.71022206868806,-60.70131045507088,-4.539524927214106,-60.67811728521553,0.35176269363598356,0.7093152161618913,0.7917481092575046,3.0,0.3525481081448209,0.17226560084740758,2.145304062590922,2.145304062590922,0.7272929219521559,72.78286810908361
62.79513427734374,-4.551029672001302,-60.49004009474257,-4.374363035085187,-60.23657713818155,0.28486984105654506,0.6133442932782742,0.6762706916912834,3.0,0.6351083037259886,0.30895723158376154,2.1498430956756147,2.1498430956756147,0.4714192953776814,73.2542874044613
62.98967358398438,-4.532301155234589,-60.45668161605144,-4.398225804334497,-60.24338416096949,0.2559414772728796,0.5673228110795178,0.6223834925187124,3.0,0.40091106671802423,0.2519365080003675,1.8287455663702015,1.8287455663702015,0.024814659286021383,73.27910206374732
63.76891186523438,-4.522936896851233,-60.40108415321666,-4.32895556360283,-60.042158102184175,0.20606697954696288,0.47503941341326744,0.5178088878685163,3.0,0.681769141039505,0.40799101431110085,1.9010868534960579,1.9010868534960579,0.212815161549394,73.49191722529672
63.78727197265625,-4.504208379488849,-60.31212821169074,-4.376985691076369,-60.11409046712534,0.18616989340761173,0.44406715436395966,0.4815131013755558,3.0,0.3312448296247709,0.23538173403951967,1.6138844055258448,1.6138844055258448,0.08649368919842033,73.57841091449514
64.54872412109376,-4.448022827997368,-60.22317227087215,-4.309353831986702,-59.93174267206549,0.15584554204018103,0.38033687717638387,0.4110279468771942,3.0,0.4952636251482455,0.32273875118308304,1.77063440226415,1.77063440226415,0.19448595508959662,73.77289686958473
64.79195581054688,-4.457387086380725,-60.000782417411024,-4.326945716288389,-59.88745130489264,0.13304386827700931,0.36052614494448426,0.3842912594304501,3.0,0.2463167353413084,0.17279725720108985,1.6389869764223146,1.6389869764223146,0.0476571043950826,73.82055397397981
65.03007421875,-4.466751345359752,-59.87846799790131,-4.340970183658486,-59.82208946409928,0.11416072229531293,0.3520622059124509,0.3701087236839042,3.0,0.1879243332449074,0.1378384551298615,1.5487716553525857,1.5487716553525857,0.06684950199449588,73.88740347597431
65.7937841796875,-4.569758189363687,-59.34473235016047,-4.359059668814716,-59.48375407607228,0.07137635236315393,0.38029191030012705,0.38693219136741386,3.0,0.3785562360860769,0.2524300038367539,1.7316446021130123,1.7316446021130123,0.33881863033870596,74.22622210631302
65.87084497070313,-4.58848670672607,-59.22241793065075,-4.415073904264156,-59.39369244121613,0.04635655842054623,0.4050031940181092,0.407647540987883,3.0,0.33019545540275813,0.2437354262865911,1.5351237743657717,1.5351237743657717,0.1060598540728182,74.33228196038584
66.43098071289063,-4.597850965705097,-58.81099670241963,-4.450254245278597,-59.062601110059404,0.021447717996141338,0.44746466620980935,0.4479783835337349,3.0,0.4125469993859126,0.29170116527779,1.6236797719807075,1.6236797719807075,0.3329551410641173,74.66523710144996
66.79546801757813,-4.728950585454773,-58.04375170808485,-4.52338766953562,-58.657723373604085,-0.0110909557402664,0.5446505988883795,0.5447635121488067,3.0,0.9024441292346242,0.6474699363380904,1.5946273390516328,1.5946273390516328,0.4114297986543275,75.07666690010429
67.11345825195313,-4.822593171671022,-57.54337453762049,-4.605885879776714,-58.23316118067731,-0.042402749853887034,0.6443170990828196,0.6457108620471482,3.0,0.9865085490518514,0.7230267376105542,1.5504085275100046,1.5504085275100046,0.4325031911509773,75.50917009125526
67.63494018554688,-4.897507239929216,-56.59821766164852,-4.705290188851201,-57.52463963603349,-0.07230110077635016,0.7884171627197396,0.7917253764055541,3.0,1.3266085053437684,0.9461527727320141,1.6065784314197677,1.6065784314197677,0.715460687869735,76.224630779125
67.8012666015625,-5.047335377636946,-56.14231846230078,-4.798476025992016,-57.0858062848006,-0.10357597685724462,0.9069880122276004,0.9128829263966471,3.0,1.2939786628886254,0.9757562442057875,1.4877264466535878,1.4877264466535878,0.4486182234349459,76.67324900255994
68.173115234375,-5.187799256365648,-55.57522433728346,-4.923533305008471,-56.45909208092967,-0.1367355190122872,1.017893899098005,1.0270368016680314,3.0,1.2246410953930114,0.9225284176137678,1.4900516247313687,1.4900516247313687,0.6390696490747837,77.31231865163473
68.75557885742188,-5.328263135094351,-54.79685984981586,-5.0934619853035725,-55.56921979058448,-0.17092503090331385,1.1303576131922128,1.1432076363858383,3.0,1.1176681735648388,0.8072617035677911,1.5809939028735276,1.5809939028735276,0.9059516816646673,78.21827033329939
68.79272290039063,-5.412541462331572,-54.696784416571774,-5.169295563932406,-55.34271855884255,-0.1972708672058362,1.200318403020414,1.2164210059340554,3.0,0.8873818366347874,0.6902169827228969,1.4141020042711796,1.4141020042711796,0.2388588278215102,78.4571291611209
69.374826171875,-5.506184048547821,-54.007375871337416,-5.341437335571618,-54.479702862031566,-0.21953909838954577,1.264161173738409,1.2830825729115671,3.0,0.6742486069772701,0.5002342107199935,1.524066142826016,1.524066142826016,0.8800164103499623,79.33714557147087
69.7969462890625,-5.646647926680853,-53.57371565684066,-5.490212078577997,-53.847785008556755,-0.24132229241463307,1.3023244587984695,1.3244944110116057,3.0,0.4287472307322026,0.31557278735933403,1.5413269579522217,1.5413269579522217,0.6491949612380138,79.98634053270888
70.07519213867188,-5.712197737151361,-53.26236986256095,-5.595570620759641,-53.43037391769722,-0.25610274019542,1.3236160352407924,1.348164686632222,3.0,0.2715249289377875,0.20451710642407628,1.4903187074448674,1.4903187074448674,0.43050254492069023,80.41684307762957
70.6354921875,-5.768383288642842,-52.6952757368363,-5.747136957373606,-52.69054797246648,-0.2591896455733711,1.322929132590451,1.3480803990226151,3.0,0.030035379685764613,0.021765990635361016,1.5741329287967432,1.5741329287967432,0.7551918853054019,81.17203496293497
70.79676660156251,-5.899482908988188,-52.57296131732658,-5.815193727558996,-52.49993963384474,-0.2692298076848101,1.3142311060183964,1.341524539235991,3.0,0.1462592394343697,0.11152054682669613,1.4620638333509481,1.4620638333509481,0.20239383073653222,81.3744287936715
71.338453125,-6.021218270354507,-52.05034516201123,-5.976953614716541,-51.85742909595714,-0.2753186526059455,1.2876944484511028,1.3167981443807335,3.0,0.26912313508580615,0.19792920017151588,1.5430046563657087,1.5430046563657087,0.6625602254813052,82.0369890191528
71.77766455078125,-6.077403821845987,-51.59444596266349,-6.0923471113196115,-51.37358585589078,-0.27321852142219,1.2566547501102752,1.2860130331465718,3.0,0.30327878356411925,0.22136505745927046,1.5591165471225046,1.5591165471225046,0.49741324873408094,82.53440226788688
71.79465356445313,-6.171046407466566,-51.605565455088986,-6.112898317530585,-51.40665816612555,-0.2792645184886143,1.2359731957051803,1.2671299900911324,3.0,0.2639319406426784,0.20723250219496334,1.3904797165091096,1.3904797165091096,0.03893751123262715,82.57333977911951
72.42763525390626,-6.274053252066171,-50.993993358955045,-6.2856149363369616,-50.72026096204689,-0.2776775983789928,1.1984015551782132,1.2301508590799282,3.0,0.370013201367708,0.2739764545727593,1.5283800675943746,1.5283800675943746,0.707793862772847,83.28113364189235
72.79605664062501,-6.433245647561587,-50.62705010113322,-6.3995875789559715,-50.36841935151891,-0.28225142185912644,1.1632560033305608,1.1970089366525583,3.0,0.3512430215477606,0.260811675789872,1.522218162289651,1.522218162289651,0.3698408876320818,83.65097452952443
72.98683276367188,-6.498795458032095,-50.4268992332304,-6.463876710870042,-50.21104742760718,-0.2863437567475194,1.1379590512155522,1.1734323795053903,3.0,0.2840467265676672,0.21865799984032933,1.4393877448299361,1.4393877448299361,0.16999710267514803,83.82097163219959
73.64683081054687,-6.5643452679069325,-49.73749068799604,-6.628219190105717,-49.53725256315532,-0.2767194583511167,1.1077878734099105,1.1418264452639846,3.0,0.29127018535273186,0.21017893466469323,1.5829246347061452,1.5829246347061452,0.6935473811089075,84.5145190133085
73.79379443359376,-6.704809147231306,-49.61517626848633,-6.677436279738249,-49.4317406701732,-0.2800636391893429,1.0853772942814024,1.1209279695580783,3.0,0.2433936876323457,0.18546668866211286,1.4635484838525679,1.4635484838525679,0.1164262920158821,84.63094530532439
74.34770336914063,-6.826544508001954,-49.048082142761686,-6.830947442680895,-48.889015817830675,-0.27942990746877466,1.0624822519667536,1.0986125836400893,3.0,0.21762497586503574,0.15912724958612537,1.5553795326628699,1.5553795326628699,0.564017679242608,85.194962984567
74.7921123046875,-7.051286713967878,-48.58106345098845,-6.98162341313554,-48.462088556321675,-0.28968922268692565,1.0449608176842975,1.0843721484049609,3.0,0.19030498064847384,0.13786950730247666,1.5747396903495745,1.5747396903495745,0.4527362749902237,85.64769925955723
74.88905688476564,-7.1262007834174135,-48.46986852461155,-7.03638508068759,-48.3857661207607,-0.3000224856058204,1.0352848676589876,1.0778813705936208,3.0,0.15959294670082969,0.12304501123712154,1.4356409336006568,1.4356409336006568,0.09393590582434627,85.74163516538158
75.80118432617188,-7.360307247766694,-47.55807012520874,-7.326036106343558,-47.47855794334538,-0.3063734205075619,1.0205501179558831,1.0655455016343836,3.0,0.12698678335317484,0.08658347532362173,1.6921951881485333,1.6921951881485333,0.9523257813546695,86.69396094673625
76.13188281250001,-7.435221316620559,-47.22448534537072,-7.429657795388802,-47.165497063337,-0.30728976287993537,1.0108344253128014,1.0565099307475858,3.0,0.08379199698001388,0.05925006485891401,1.6235824924907036,1.6235824924907036,0.32976441444190113,87.02372536117815
76.79720947265625,-7.659963522586484,-46.53507680013635,-7.642678020585647,-46.5069235919458,-0.3106417927030842,1.0053749140144035,1.0522723226918282,3.0,0.04941940074230251,0.03303621816796708,1.7273154310224716,1.7273154310224716,0.6921680674252251,87.71589342860338
76.93100610351563,-7.725513333056991,-46.39052339577565,-7.695346117532068,-46.37728221150193,-0.314987016047492,1.0034676812117522,1.0517434133451913,3.0,0.045073189829875446,0.03294525540192192,1.5561645859145647,1.5561645859145647,0.139931468795801,87.85582489739917
77.3930224609375,-7.734877590844676,-45.890146226018615,-7.811311615814458,-45.90710449693872,-0.30339095526061005,1.0060404770380578,1.0507918505455343,3.000999927520752,0.10857523288447632,0.0782926760666727,1.5848817719557071,1.5848817719557071,0.48426757073312576,88.3400924681323
77.79392041015626,-7.856612952806667,-45.42312753424538,-7.911850221232357,-45.48149831607217,-0.2951923118358939,1.0147042151311814,1.0567701477483202,3.000999927520752,0.11104728433677352,0.08036357380183076,1.5774875933511054,1.5774875933511054,0.4373198284678941,88.77741229660019
78.17371948242187,-7.884705728552408,-45.00058681288144,-7.986291840447235,-45.070272418602194,-0.280721652331859,1.0246307361280818,1.0623901314989252,3.000999927520752,0.16887397700754533,0.12319018538250959,1.5608662506090565,1.5608662506090565,0.41790943207987036,89.19532172868006
78.61444531250001,-7.865977211190023,-44.51132913554989,-8.0432245953423,-44.58930799761026,-0.25544948576018894,1.0357490654646992,1.0667851547458573,3.009000062942505,0.2666085832461466,0.19364229423618998,1.5741505404643275,1.5741505404643275,0.4843223232931198,89.67964405197317
78.79586352539063,-7.9502555390229155,-44.30005877451426,-8.056281368321955,-44.377189384094166,-0.24288737924671064,1.0448876210355256,1.0727462046498304,3.009000062942505,0.17227538358396713,0.13111295669275574,1.4708252273934117,1.4708252273934117,0.21252008262899177,89.89216413460217
79.15302905273438,-7.987712573152013,-43.92199602426694,-8.106014261952346,-43.98444916324484,-0.22895611412296704,1.0522421334328893,1.0768632269539562,3.009000062942505,0.17563457517771058,0.13377475150866036,1.468980013049452,1.468980013049452,0.3958765486633799,90.28804068326555
79.79454638671875,-8.100083676134975,-43.26594595772371,-8.210359561865346,-43.297317441252176,-0.2129998978125462,1.0567813867233407,1.0780333277747316,3.009000062942505,0.15887306042438581,0.11465138879400726,1.5875033255105921,1.5875033255105921,0.6950093128746817,90.98304999614024
80.01677490234376,-8.137540710264071,-43.02131711799695,-8.227949336483125,-43.052282666652246,-0.20181329121078515,1.0606128730040323,1.0796426588882067,3.009000062942505,0.12700576212433673,0.09556455879843746,1.497131899237147,1.497131899237147,0.24566530266674313,91.22871529880697
80.53475366210938,-8.146904968647428,-42.45422299297963,-8.282763321441063,-42.48986395774024,-0.18306866360399368,1.0655303226730943,1.081142453208448,3.009000062942505,0.1918590742424946,0.14045558156537188,1.5574974306225977,1.5574974306225977,0.5650835133687908,91.79379881217577
80.80092333984375,-8.146904968647428,-42.17623567597639,-8.285918979153914,-42.19884145346131,-0.1658829339838786,1.0683249818466036,1.0811269188326806,3.007999897003174,0.18701031703107623,0.14084003796078393,1.494604493485312,1.494604493485312,0.29103961272029494,92.08483842489606
81.23502319335938,-8.128176451880714,-41.70921698420316,-8.299328158663865,-41.7284846764007,-0.14384125247324941,1.0708063613364447,1.0804242543518123,3.009000062942505,0.2312035848284415,0.17223283861507016,1.519648783384052,1.519648783384052,0.47054787622725464,92.55538630112332
81.77562768554688,-8.062626642005878,-41.14212285847852,-8.290221130682136,-41.14753589835731,-0.1113922360940397,1.0715781191268454,1.077352261636582,3.013000011444092,0.31455167154785746,0.22765885064397756,1.583598504174242,1.583598504174242,0.581020155131268,93.13640645625459
81.79640625,-8.025169607281109,-41.164361844036826,-8.233926481259408,-41.133839342158545,-0.08947915166642419,1.0683741903274977,1.0721146996198117,3.01200008392334,0.27020880294132554,0.21097643364627472,1.4102132317855862,1.4102132317855862,0.05793688984864356,93.19434334610324
82.43867236328126,-7.912798504298148,-40.55278974719556,-8.191650605224957,-40.475356610453964,-0.050825104671782875,1.0576405286602404,1.0588610291863663,3.013000011444092,0.39292303266440193,0.2894034983495163,1.5465235740932406,1.5465235740932406,0.6598384329876573,93.8541817790909
82.79569116210938,-7.791063142336159,-40.25256344463401,-8.101706758733064,-40.13771938815034,-0.008774438029805279,1.042094517475394,1.0421314572140181,3.013000011444092,0.4464321973670803,0.33119271386576904,1.5308126075955593,1.5308126075955593,0.3494120624801985,94.20359384157109
83.01742968750001,-7.725513333056991,-40.0524125767312,-8.01482049725838,-39.94088995633086,0.02580689074203224,1.0287640477229183,1.0290876840663357,3.01200008392334,0.40526137564102854,0.3100579463893947,1.4598682671965952,1.4598682671965952,0.21515354438964443,94.41874738596074
83.79933398437501,-7.51949964385778,-39.27404809067825,-7.8510426091810315,-39.17806678051365,0.0818172207611723,1.0125491210911708,1.015849290119152,3.00600004196167,0.49465251542912275,0.34515670318892416,1.6525453441752305,1.6525453441752305,0.7802066355696552,95.1989540215304
84.20898291015625,-7.425857058237203,-38.873746354872615,-7.7024311832215995,-38.79573937693389,0.12646510061130548,0.9999563083011935,1.0079216438711787,3.00600004196167,0.4069499049690816,0.2873644640835355,1.6295123680468597,1.6295123680468597,0.4101945873042945,95.60914860883469
84.80800512695313,-7.276028919933802,-38.19545730277108,-7.5153040026567695,-38.196334866185495,0.16892959552629558,1.0001120507492778,1.0142787202236887,3.009000062942505,0.3506492166803909,0.23927669198989931,1.6958006315382188,1.6958006315382188,0.6279349880454684,96.23708359688015
85.32814282226563,-7.154293559163153,-37.70619962473221,-7.339943949821452,-37.68576794198879,0.20175440830667343,0.9964995285323168,1.0167183246289533,3.009000062942505,0.2747929756879899,0.18677130724848065,1.7029981707469741,1.7029981707469741,0.5398423216218662,96.77692591850202
85.80349462890625,-7.060650972946904,-37.31701738205939,-7.186515530982773,-37.24499610117993,0.2230664601797664,0.9843045047859792,1.0092640902157886,3.009000062942505,0.211289454678795,0.14501362649448815,1.6852365411392896,1.6852365411392896,0.46671200472815305,97.24363792323017
85.92733203124999,-7.032558197796835,-37.21694194740066,-7.126565564918173,-37.1471139167134,0.2350652302905988,0.9753919002405591,1.0033170094972281,3.009000062942505,0.15737211086805886,0.11710396638349717,1.5220857528519212,1.5220857528519212,0.11478205638115253,97.35841997961133
86.72876513671875,-6.83590876698098,-36.47193593933152,-6.905728325248074,-36.39920417015929,0.24741488470703635,0.9625271351709047,0.9938171920000706,3.0169999599456787,0.14767549652396908,0.10082004246941949,1.6994217017524533,1.6994217017524533,0.7798320815507327,98.13825206116206
86.79278515624999,-6.83590876698098,-36.4608164461987,-6.87635828132627,-36.368472586252935,0.25258985498146996,0.9507129826901978,0.9836954865685072,3.010999917984009,0.13453731032724403,0.10081444182483316,1.5074802385403026,1.5074802385403026,0.04250917229683324,98.1807612334589
87.16988134765627,-6.751630439743759,-36.13835115949349,-6.773686442083144,-36.04228548757985,0.25551527246443645,0.9379712268722254,0.9721512623572337,3.010999917984009,0.13172923794873032,0.09856510822503647,1.5107894957166925,1.5107894957166925,0.34196422314962815,98.52272545660853
87.79125268554687,-6.686080629868922,-35.53789855507772,-6.635689231154794,-35.48235398114656,0.2472895779832502,0.9289043482599179,0.9612572099055053,3.010999917984009,0.10591219072850369,0.07499661830749486,1.6267709714510306,1.6267709714510306,0.5766858088427889,99.09941126545131
87.97150439453125,-6.676716370889895,-35.34886718030772,-6.61267992808627,-35.3234701497711,0.23874626143042949,0.9255160452581195,0.9558136467833238,3.010999917984009,0.09208803893255306,0.06888886097926203,1.5112817208934166,1.5112817208934166,0.16054127164142395,99.25995253709273
88.59127954101562,-6.60180230203603,-34.75953406831744,-6.504681267203482,-34.75267937055899,0.2230169354576299,0.9244058864168997,0.9509273349436994,3.010999917984009,0.13743240131364196,0.09736263291584087,1.6258279763108874,1.6258279763108874,0.580918087501193,99.84087062459392
88.79376342773439,-6.6673521125065385,-34.53714421556364,-6.512509139662049,-34.558272317840704,0.20220501424185497,0.9272456433135244,0.9490370650445958,3.009999990463257,0.20975395353239604,0.15627777495584372,1.5198180532165262,1.5198180532165262,0.19456458499387003,100.03543520958779
89.19165307617187,-6.6673521125065385,-34.13684247975801,-6.492862945569634,-34.17576608474167,0.1784588946142412,0.9325427319322936,0.9494648618809874,3.009999990463257,0.24108152223132998,0.1787778409178801,1.5301759996847115,1.5301759996847115,0.3830104323669672,100.41844564195476
89.67203295898437,-6.620530819398414,-33.669823787984775,-6.465255718316457,-33.71200319393769,0.15610818225195863,0.9386141481702902,0.9515073744913647,3.013999938964844,0.22112905770580046,0.16090201770814633,1.5729542499820917,1.5729542499820917,0.464583876047663,100.88302951800243
89.79185180664064,-6.686080629868922,-33.52527038362408,-6.501664889176683,-33.58245078439255,0.1349297900250728,0.9451807728554682,0.9547631861419199,3.013000011444092,0.2507794685853126,0.1930770924970371,1.4452733445347552,1.4452733445347552,0.1345713734108453,101.01760089141328
90.47268432617189,-6.695444888252279,-32.846981330815204,-6.489816469683059,-32.91318078809397,0.10404862531567365,0.9551225715529578,0.9607732527084715,3.010999917984009,0.300082334102915,0.21602179211200243,1.593626790263845,1.593626790263845,0.6693748673127785,101.68697575872606
90.79498022460938,-6.864001542726721,-32.40220162389296,-6.564132705967348,-32.55161187999796,0.06248487552526405,0.9758317941850257,0.9778302767923348,3.009999990463257,0.45552600407114163,0.3350294671947247,1.5480935094644628,1.5480935094644628,0.3691273198737855,102.05610307859985
90.91538159179689,-6.920187094218202,-32.22428974154845,-6.638407336484605,-32.38691258444066,0.030894599459765172,0.9940634107597618,0.9945433831096109,3.009999990463257,0.41978281748340496,0.3253398544579926,1.4277066000340448,1.4277066000340448,0.18067257316910398,102.23677565176895
91.51638525390624,-6.957644128347299,-31.579359166723385,-6.709056213309691,-31.73398322799592,-0.0038486325794788306,1.0156740334596996,1.0156813251296033,3.009999990463257,0.3978207566939894,0.292753397635549,1.5468802076992827,1.5468802076992827,0.656740442110873,102.89351609387982
